10031709	"3 JUN 24  00:00:00.00"	131454722	"PSDQ INVESTMENT"	944.00	"8236"
10031710	"3 JUN 24  00:00:00.00"	101199662	"BONAGRO INDUSTRIAL"	590.00	"8237"
10031711	"3 JUN 24  00:00:00.00"	130065022	"F.N. SUPLI HOTEL.S.R.L"	118.00	"8238"
10031712	"3 JUN 24  00:00:00.00"	101049847	"MUEBLES OMAR"	94.40	"8239"
10031713	"3 JUN 24  00:00:00.00"	130260168	"TEMPLARIS COBRANZAS, S.R.L"	1274.40	"8240"
10031714	"3 JUN 24  00:00:00.00"	101062088	"FARACH"	4248.00	"8241"
10031715	"3 JUN 24  00:00:00.00"	0	"S/N"	8838.20	"8242"
10031716	"3 JUN 24  00:00:00.00"	401018942	"INSTITUTO SAN JUAN BAUTISTA"	8838.20	"8243"
10031717	"3 JUN 24  00:00:00.00"	101669845	"MARITIMA DEL CARIBE DOMINICANA, S.A.S."	118.00	"8244"
10031718	"3 JUN 24  00:00:00.00"	130737126	"AMBAR CONSULTORES EMPRESARIALES"	106.20	"8245"
10031719	"3 JUN 24  00:00:00.00"	131903363	"IMAGENTECH"	5782.00	"8246"
10031720	"3 JUN 24  00:00:00.00"	131819346	"GRUPO FORCA"	129.80	"8247"
10031721	"3 JUN 24  00:00:00.00"	106014117	"TRACE INTERNATIONAL"	129.80	"8248"
10031722	"3 JUN 24  00:00:00.00"	130287882	"RAVICARIBE"	129.80	"8249"
10031723	"3 JUN 24  00:00:00.00"	131065775	"DEYALEX COMERCIAL"	12390.00	"8250"
10031724	"3 JUN 24  00:00:00.00"	101814871	"G.ELECTROMECANICA,SA,"	171.10	"8251"
10031725	"3 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8252"
10031726	"3 JUN 24  00:00:00.00"	131124984	"FARMA VALUE"	94.40	"8253"
10031727	"3 JUN 24  00:00:00.00"	101604654	"RADIO CADENA COMERCIAL"	94.40	"8254"
10031728	"3 JUN 24  00:00:00.00"	101008849	"AJFA,  S.A.S"	118.00	"8255"
10031729	"3 JUN 24  00:00:00.00"	130986304	"ALFIL SOLUTIONS"	28320.00	"8256"
10031730	"3 JUN 24  00:00:00.00"	130414149	"LEXCO"	118.00	"8257"
10031731	"3 JUN 24  00:00:00.00"	130414661	"DOMINSPEC"	118.00	"8258"
10031732	"3 JUN 24  00:00:00.00"	401012456	"UNIVERSIDAD NACIONAL PEDRO HENRIQUEZ UREÑA"	531.00	"8259"
10031733	"3 JUN 24  00:00:00.00"	130673365	"CONSTRUCTORA SAMREDO"	259.60	"8260"
10031734	"3 JUN 24  00:00:00.00"	124031621	"BANCO UNION"	188.80	"8261"
10031735	"3 JUN 24  00:00:00.00"	130414661	"DOMINSPEC"	118.00	"8262"
10031736	"3 JUN 24  00:00:00.00"	130200963	"AROMATECA DOMINICANA"	118.00	"8263"
10031737	"3 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"0"
10031738	"3 JUN 24  00:00:00.00"	131723901	"4D   SQUAD SRL."	6490.00	"8264"
10031739	"3 JUN 24  00:00:00.00"	101162058	"LOGOMARCA"	18880.00	"8265"
10031740	"3 JUN 24  00:00:00.00"	101812761	"EDESSA"	259.60	"8266"
10031741	"3 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8267"
10031742	"3 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8268"
10031743	"3 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8269"
10031744	"3 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8270"
10031745	"3 JUN 24  00:00:00.00"	101625661	"MAX CORREDORES DE SEGUROS"	3186.00	"8271"
10031746	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8272"
10031747	"4 JUN 24  00:00:00.00"	131881262	"ICELFRA"	377.60	"8273"
10031748	"4 JUN 24  00:00:00.00"	130059332	"GRUPO TURICORP DEL CARIBE"	188.80	"8274"
10031749	"4 JUN 24  00:00:00.00"	101065109	"SERIGRAF"	708.00	"8275"
10031750	"4 JUN 24  00:00:00.00"	101581948	"COLORIN"	118.00	"8276"
10031751	"4 JUN 24  00:00:00.00"	401007525	"CUERPO DE BOMBEROS STO. DGO,D.N"	41536.00	"226"
10031752	"4 JUN 24  00:00:00.00"	131379931	"SAMSUNG ELECTRONICS"	566.40	"8277"
10031753	"4 JUN 24  00:00:00.00"	131514715	"LUBRITECNICA"	118.00	"8278"
10031754	"4 JUN 24  00:00:00.00"	130551121	"DOMOTICS DOMINICANA"	236.00	"8279"
10031755	"4 JUN 24  00:00:00.00"	131265332	"CONSORCIO JETHRO - KEIKO"	849.60	"8280"
10031756	"4 JUN 24  00:00:00.00"	102000077	"ANTONIO P. HACHE & CO., C. POR A."	200.60	"8281"
10031757	"4 JUN 24  00:00:00.00"	101528273	"HARRY HEINSEN & CO. WORLDWIDE AGENCY"	283.20	"8282"
10031758	"4 JUN 24  00:00:00.00"	101049847	"MUEBLES OMAR"	188.80	"8283"
10031759	"4 JUN 24  00:00:00.00"	131441076	"LOMBARDIA, SRL"	177.00	"8284"
10031760	"4 JUN 24  00:00:00.00"	123001592	"CAMUSAT"	236.00	"8285"
10031761	"4 JUN 24  00:00:00.00"	131379931	"SAMSUNG ELECTRONICS"	118.00	"8286"
10031762	"4 JUN 24  00:00:00.00"	122013881	"DYNATEC"	708.00	"8287"
10031763	"4 JUN 24  00:00:00.00"	101039051	"SMURFIT KAPPA REPUBLICA DOMINICANA"	188.80	"8288"
10031764	"4 JUN 24  00:00:00.00"	131425763	"MOSA AUTO IMPORT"	554.60	"8289"
10031765	"4 JUN 24  00:00:00.00"	130184194	"OFFICE TARGET"	31860.00	"8290"
10031766	"4 JUN 24  00:00:00.00"	101001941	"SEGUROS UNIVERSAL"	75520.00	"8291"
10031767	"4 JUN 24  00:00:00.00"	101001941	"SEGUROS UNIVERSAL"	28320.00	"8292"
10031768	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8293"
10031769	"4 JUN 24  00:00:00.00"	101814871	"G.ELECTROMECANICA,SA,"	236.00	"0"
10031770	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	354.00	"8295"
10031771	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8296"
10031772	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	472.00	"8297"
10031773	"4 JUN 24  00:00:00.00"	101040076	"ALAMBRES Y CABLES, S. A.S"	94.40	"8298"
10031774	"4 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8299"
10031775	"4 JUN 24  00:00:00.00"	101814871	"G.ELECTROMECANICA,SA,"	389.40	"8294"
10031776	"4 JUN 24  00:00:00.00"	131379771	"NEW BU2B"	7080.00	"8300"
10031777	"4 JUN 24  00:00:00.00"	101162058	"LOGOMARCA"	2065.00	"8301"
10031778	"4 JUN 24  00:00:00.00"	130194491	"INVERSIONES BLUMARO"	118.00	"8302"
10031779	"4 JUN 24  00:00:00.00"	130853649	"BLANCO & PRIETO SERVICIOS"	1416.00	"8303"
10031780	"4 JUN 24  00:00:00.00"	130339198	"ARMESSAG"	129.80	"8304"
10031781	"4 JUN 24  00:00:00.00"	130493588	"GOMA BTL"	11800.00	"8305"
10031782	"4 JUN 24  00:00:00.00"	124031621	"BANCO UNION"	94.40	"8306"
10031783	"5 JUN 24  00:00:00.00"	105000601	"VINICOLA DEL NORTE"	12390.00	"8307"
10031784	"5 JUN 24  00:00:00.00"	130682021	"CORREDORES DE SEGUROS"	318.60	"8308"
10031785	"5 JUN 24  00:00:00.00"	101055571	"MAGNA MOTORS"	7965.00	"8309"
10031786	"5 JUN 24  00:00:00.00"	124003091	"KENTUCKY FOODS GROUP LTD"	472.00	"8310"
10031787	"5 JUN 24  00:00:00.00"	101088222	"ANTHONY'S"	2242.00	"8311"
10031788	"5 JUN 24  00:00:00.00"	130004625	"COCCIA DOMINICANA"	2006.00	"8312"
10031789	"5 JUN 24  00:00:00.00"	130758018	"EMPRESA ELECTRICA COMERCIAL EMPRELECOM, EIRL"	566.40	"8313"
10031790	"5 JUN 24  00:00:00.00"	101011149	"GRUPO VIAMAR"	4543.00	"8314"
10031791	"5 JUN 24  00:00:00.00"	130910758	"ECO MOTORS"	129.80	"8315"
10031792	"5 JUN 24  00:00:00.00"	124009154	"SECURITY FORCE"	5345.40	"8316"
10031793	"5 JUN 24  00:00:00.00"	130698742	"PAN PEPIN"	1132.80	"8317"
10031794	"5 JUN 24  00:00:00.00"	430135895	"DEFENSOR DEL PUEBLO"	118.00	"227"
10031795	"5 JUN 24  00:00:00.00"	130102562	"VIAPAINT TALLER DE PINTURA"	649.00	"8318"
10031796	"5 JUN 24  00:00:00.00"	131364055	"REXA"	2076.80	"8319"
10031797	"5 JUN 24  00:00:00.00"	131364055	"JANSER"	1038.40	"8320"
10031798	"5 JUN 24  00:00:00.00"	101664835	"DOMEX EXPRESO, SRL."	283.20	"8321"
10031799	"5 JUN 24  00:00:00.00"	101655127	"DOMEX NACIONAL, SRL."	1274.40	"8322"
10031800	"5 JUN 24  00:00:00.00"	131338232	"GRUPO DOMEX,SRL."	94.40	"8323"
10031801	"5 JUN 24  00:00:00.00"	101031271	"CENTRO MEDICO ALCANTARA & GONZALEZ"	566.40	"8324"
10031802	"5 JUN 24  00:00:00.00"	101013311	"SEGUROS PEPIN"	1038.40	"8325"
10031803	"5 JUN 24  00:00:00.00"	101011696	"CITIBANK"	731.60	"8326"
10031804	"5 JUN 24  00:00:00.00"	130053911	"VICTORIA YEB S. A."	129.80	"8327"
10031805	"5 JUN 24  00:00:00.00"	101610824	"CECIP"	153.40	"8328"
10031806	"5 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8329"
10031807	"5 JUN 24  00:00:00.00"	131282921	"RGM MULTISERVICES, EIRL"	11800.00	"8330"
10031808	"5 JUN 24  00:00:00.00"	130660192	"PETROQUIM SRL"	129.80	"8331"
10031809	"5 JUN 24  00:00:00.00"	130969922	"RAJD COMERCIAL S.R.L"	2419.00	"8332"
10031810	"5 JUN 24  00:00:00.00"	130771995	"CASTING SCORPION"	118.00	"8333"
10031811	"5 JUN 24  00:00:00.00"	130759006	"PRIMED MILLON"	94.40	"8334"
10031812	"5 JUN 24  00:00:00.00"	422000861	"ORGANISMO COORDINADOR"	129.80	"8335"
10031813	"5 JUN 24  00:00:00.00"	131512399	"IMPORTMAS,SRL"	5900.00	"8336"
10031814	"5 JUN 24  00:00:00.00"	131185258	"INVERSIONES LIBADOMSA"	1911.60	"8337"
10031815	"5 JUN 24  00:00:00.00"	131819346	"GRUPO FORCA"	129.80	"8338"
10031816	"5 JUN 24  00:00:00.00"	123001592	"CAMUSAT"	354.00	"8339"
10031817	"5 JUN 24  00:00:00.00"	101081511	"ALTER"	448.40	"8340"
10031818	"5 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8341"
10031819	"5 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8342"
10031820	"5 JUN 24  00:00:00.00"	401007632	"CAJA DE AHORROS PARA OBREROS Y MONTE DE PIEDAD"	649.00	"228"
10031821	"5 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	188.80	"8343"
10031822	"5 JUN 24  00:00:00.00"	124022886	"SERVIPORT"	118.00	"8344"
10031823	"5 JUN 24  00:00:00.00"	101011612	"OSCAR A. RENTA NEGRON"	129.80	"8345"
10031824	"5 JUN 24  00:00:00.00"	131424783	"GACERCA"	106.20	"8346"
10031825	"5 JUN 24  00:00:00.00"	101625589	"HOSPIFAR"	1911.60	"8347"
10031826	"5 JUN 24  00:00:00.00"	130705102	"SOLUCIONES ANKERITE, SRL"	188.80	"8348"
10031827	"5 JUN 24  00:00:00.00"	101065992	"ACABADOS AUTOMOTRICES"	908.60	"8349"
10031828	"5 JUN 24  00:00:00.00"	101020261	"ALMACEN DE REPUESTOS, S. A."	129.80	"8350"
10031829	"5 JUN 24  00:00:00.00"	101782269	"ODESA"	944.00	"8351"
10031830	"5 JUN 24  00:00:00.00"	101004053	"TAVARES INDUSTRIAL"	1793.60	"8352"
10031831	"5 JUN 24  00:00:00.00"	101540109	"NUTRIFARMA S.A."	212.40	"8353"
10031832	"5 JUN 24  00:00:00.00"	101065508	"WEST S.A."	106.20	"8354"
10031833	"5 JUN 24  00:00:00.00"	130914141	"ITALIAN CATERING SERVICES, SRL."	94.40	"8355"
10031834	"5 JUN 24  00:00:00.00"	130121941	"VENTO DOMINICANA"	472.00	"8356"
10031835	"5 JUN 24  00:00:00.00"	131272657	"HAPPY  FLAVORS  RESTAURANT"	1062.00	"8357"
10031836	"6 JUN 24  00:00:00.00"	130493580	"GOMA BTL"	5900.00	"8358"
10031837	"6 JUN 24  00:00:00.00"	101889561	"GRABO ESTILO"	4425.00	"8359"
10031838	"6 JUN 24  00:00:00.00"	101128542	"REFERENCIA LABORATORIO MEDICO"	28320.00	"8360"
10031839	"6 JUN 24  00:00:00.00"	131350275	"SETLING"	106.20	"8361"
10031840	"6 JUN 24  00:00:00.00"	101653906	"EMEVENCA"	755.20	"8362"
10031841	"6 JUN 24  00:00:00.00"	130680116	"ORTHO-BONE  DOMINICANA"	106.20	"8363"
10031842	"6 JUN 24  00:00:00.00"	130680116	"ORTHO-BONE  DOMINICANA"	70.80	"8364"
10031843	"6 JUN 24  00:00:00.00"	101797304	"SUPERCANAL"	212.40	"8365"
10031844	"6 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8366"
10031845	"6 JUN 24  00:00:00.00"	131365302	"CINCO-C PLAST"	531.00	"8367"
10031846	"6 JUN 24  00:00:00.00"	101011939	"DELTA COMERCIAL"	1427.80	"8368"
10031847	"6 JUN 24  00:00:00.00"	401007371	"PROCURADURIA GENERAL DE LA REPUBLICA"	295.00	"229"
10031848	"6 JUN 24  00:00:00.00"	104000277	"PROCESADORA DE ALIMENTOS, S.A. (PRODAL)"	212.40	"8369"
10031849	"6 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8370"
10031850	"6 JUN 24  00:00:00.00"	124028922	"SELMAX NETWORKING & CABLING, SRL"	118.00	"8371"
10031851	"6 JUN 24  00:00:00.00"	101718943	"DEINSA"	118.00	"8372"
10031852	"6 JUN 24  00:00:00.00"	101855622	"SOLES, SRL"	118.00	"8373"
10031853	"6 JUN 24  00:00:00.00"	130296792	"STONEWOOD DOMINICANA"	6891.20	"74"
10031854	"6 JUN 24  00:00:00.00"	124005604	"ARS UNIVERSAL"	75520.00	"8374"
10031855	"6 JUN 24  00:00:00.00"	101864427	"PRIMERA ARS DE HUMANO"	2124.00	"8375"
10031856	"6 JUN 24  00:00:00.00"	130969922	"RAJD COMERCIAL S.R.L"	1180.00	"8376"
10031857	"6 JUN 24  00:00:00.00"	101518804	"PRODEINCA"	6749.60	"8377"
10031858	"6 JUN 24  00:00:00.00"	131267645	"IMPREGRAFICO CONTRERAS,S.R.L."	4602.00	"8378"
10031859	"6 JUN 24  00:00:00.00"	1017377511	"LAMBDA DIANOSTICOS"	236.00	"8379"
10031860	"6 JUN 24  00:00:00.00"	130357412	"ATAL CARIBE"	354.00	"8380"
10031861	"6 JUN 24  00:00:00.00"	131399843	"BONCAST IMAGENES DE LA MUJER"	389.40	"8381"
10031862	"6 JUN 24  00:00:00.00"	101578041	"CONSTRUCTORA RIZEK"	944.00	"8382"
10031863	"6 JUN 24  00:00:00.00"	101068744	"TOTAL V ENERGY S.A"	77998.00	"8383"
10031864	"6 JUN 24  00:00:00.00"	101055375	"LEZCANO HNOS, S.A.S"	188.80	"8384"
10031865	"7 JUN 24  00:00:00.00"	101041902	"DISTRIBUIDORA UNIVERSAL, S. A."	236.00	"8385"
10031866	"7 JUN 24  00:00:00.00"	101030038	"WORLD SIGN"	519.20	"8386"
10031867	"7 JUN 24  00:00:00.00"	101739436	"ROICA"	1321.60	"8387"
10031868	"7 JUN 24  00:00:00.00"	430005754	"SODINPRO"	106.20	"8388"
10031869	"7 JUN 24  00:00:00.00"	101013311	"SEGUROS PEPIN"	14750.00	"8389"
10031870	"7 JUN 24  00:00:00.00"	131185258	"INVERSIONES LIBADOMSA"	1593.00	"8390"
10031871	"7 JUN 24  00:00:00.00"	101718943	"DEINSA"	236.00	"8391"
10031872	"7 JUN 24  00:00:00.00"	430113077	"COOPSEVIMA"	236.00	"8392"
10031873	"7 JUN 24  00:00:00.00"	112857107	"ELIZABETH HERNANDEZ"	11800.00	"8393"
10031874	"7 JUN 24  00:00:00.00"	130272326	"CONSORCIO SOLSANIT"	118.00	"8394"
10031875	"7 JUN 24  00:00:00.00"	131467318	"SHALOM PUBLICIDAD E IMPRESION"	3186.00	"8395"
10031876	"7 JUN 24  00:00:00.00"	101191511	"CASA PACO"	94.40	"8396"
10031877	"7 JUN 24  00:00:00.00"	131723901	"4D   SQUAD SRL."	5711.20	"8397"
10031878	"7 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8398"
10031879	"7 JUN 24  00:00:00.00"	101548223	"SERRANA AGROINDUSTRIAL"	94.40	"8399"
10031880	"7 JUN 24  00:00:00.00"	401005107	"UNIVERSIDAD APEC (UNAPEC)"	2855.60	"8400"
10031881	"7 JUN 24  00:00:00.00"	131819346	"GRUPO FORCA"	129.80	"8401"
10031882	"7 JUN 24  00:00:00.00"	101668695	"BM CARGO"	129.80	"8402"
10031883	"7 JUN 24  00:00:00.00"	430054208	"TORRE DIANDY XVII"	6796.80	"8403"
10031884	"7 JUN 24  00:00:00.00"	101003634	"ELIPESA"	35990.00	"8404"
10031885	"7 JUN 24  00:00:00.00"	422000861	"ORGANISMO COORDINADOR"	129.80	"8405"
10031886	"7 JUN 24  00:00:00.00"	109416636	"FIESTAS & PERSONALIDADES"	1298.00	"8406"
10031887	"8 JUN 24  00:00:00.00"	1017314027	"MULTITRANS"	94.40	"8407"
10031888	"8 JUN 24  00:00:00.00"	101668695	"BM CARGO"	129.80	"8408"
10031889	"8 JUN 24  00:00:00.00"	130059332	"GRUPO TURICORP DEL CARIBE"	283.20	"8409"
10031890	"8 JUN 24  00:00:00.00"	101149868	"CLINICA CRUZ JIMINIAN"	94.40	"8410"
10031891	"8 JUN 24  00:00:00.00"	124024412	"SER SALUD"	1427.80	"8411"
10031892	"8 JUN 24  00:00:00.00"	122015787	"CREDICEFI"	472.00	"8412"
10031893	"8 JUN 24  00:00:00.00"	101003634	"ELIPESA"	129.80	"8413"
10031894	"8 JUN 24  00:00:00.00"	130870081	"GLOBAL STORAGE"	129.80	"8414"
10031895	"8 JUN 24  00:00:00.00"	101077255	"PEÑA GUILLEN, S. A."	94.40	"8415"
10031896	"8 JUN 24  00:00:00.00"	401007533	"INSTITUTO DE ONCOLOGIA DR. HERIBERTO PIETER"	94.40	"8416"
10031897	"8 JUN 24  00:00:00.00"	131136656	"MERGUE SOLUTIONS"	2360.00	"8417"
10031898	"8 JUN 24  00:00:00.00"	101003634	"ELIPESA"	129.80	"8418"
10031899	"8 JUN 24  00:00:00.00"	124022886	"SERVIPORT"	118.00	"8419"
10031900	"8 JUN 24  00:00:00.00"	101003634	"ELIPESA"	389.40	"8420"
10031901	"8 JUN 24  00:00:00.00"	130857083	"GUARDIANES DEL CARIBE, SRL"	188.80	"8421"
10031902	"8 JUN 24  00:00:00.00"	101003634	"ELIPESA"	129.80	"8422"
10031903	"10 JUN 24  00:00:00.00"	101726806	"ALMACENES CONTINENTE, S.A."	94.40	"8423"
10031904	"10 JUN 24  00:00:00.00"	101065508	"WEST S.A."	94.40	"8424"
10031905	"10 JUN 24  00:00:00.00"	101526752	"SAFE ONE"	129.80	"8425"
10031906	"10 JUN 24  00:00:00.00"	430043346	"TELEVIDA"	106.20	"75"
10031907	"10 JUN 24  00:00:00.00"	101049847	"MUEBLES OMAR"	188.80	"8426"
10031908	"10 JUN 24  00:00:00.00"	130118914	"CON CIENCIA DOMINICANA"	118.00	"8427"
10031909	"10 JUN 24  00:00:00.00"	122027612	"MAX DISTRIBUCION"	1038.40	"8428"
10031910	"10 JUN 24  00:00:00.00"	130364516	"DMC DISTRIBUCION, SRL"	283.20	"8429"
10031911	"10 JUN 24  00:00:00.00"	101879351	"PARQUE CEMENTERIO PUERTA DEL CIELO"	118.00	"8430"
10031912	"10 JUN 24  00:00:00.00"	101145889	"BANCO LOPEZ DE HARO"	472.00	"8431"
10031913	"10 JUN 24  00:00:00.00"	401036772	"MINISTERIO DE ECONOMIA ,PLANIFICACION Y DESARROLLO"	259.60	"8432"
10031914	"10 JUN 24  00:00:00.00"	101812761	"EDESSA"	129.80	"8433"
10031915	"10 JUN 24  00:00:00.00"	130119643	"CODIRECTA"	129.80	"8434"
10031916	"10 JUN 24  00:00:00.00"	401516209	"SGACEDOM"	236.00	"0"
10031917	"10 JUN 24  00:00:00.00"	130362742	"GUZMAN ARIZA"	708.00	"8436"
10031918	"10 JUN 24  00:00:00.00"	101018925	"C. FEDERICO GOMEZ"	2206.60	"8437"
10031919	"10 JUN 24  00:00:00.00"	101139994	"LABORATORIO MAGNACHEM INTERNACIONAL"	2076.80	"0"
10031920	"10 JUN 24  00:00:00.00"	101139994	"LABORATORIO MAGNACHEM INTERNACIONAL"	2076.80	"76"
10031921	"10 JUN 24  00:00:00.00"	131177425	"ROBLEDO GROUP"	106.20	"8438"
10031922	"10 JUN 24  00:00:00.00"	401516209	"SGACEDOM"	194.70	"8435"
10031923	"10 JUN 24  00:00:00.00"	130777608	"PACKSOL"	94.40	"8439"
10031924	"10 JUN 24  00:00:00.00"	131407552	"AZ PRINT SHOP"	7080.00	"8440"
10031925	"10 JUN 24  00:00:00.00"	101595282	"MOORE STEPHENS"	106.20	"8441"
10031926	"10 JUN 24  00:00:00.00"	500202626	"FRANCISCO DUARTE CANAAN"	188.80	"8442"
10031927	"10 JUN 24  00:00:00.00"	131324622	"NOVAHEN MOTORS"	1947.00	"8443"
10031928	"10 JUN 24  00:00:00.00"	101764602	"ALMONTE & CO."	188.80	"8444"
10031929	"10 JUN 24  00:00:00.00"	131406874	"CLEAN STOP"	1427.80	"8445"
10031930	"10 JUN 24  00:00:00.00"	101625661	"MAX CORREDORES DE SEGUROS"	106.20	"8446"
10031931	"10 JUN 24  00:00:00.00"	131406874	"CLEAN STOP"	129.80	"8447"
10031932	"10 JUN 24  00:00:00.00"	131499554	"GREEN"	94.40	"8448"
10031933	"10 JUN 24  00:00:00.00"	101679204	"INVERSIONES PALOMA, SRL"	2797.78	"8449"
10031934	"10 JUN 24  00:00:00.00"	102003351	"SEGUROS PATRIA"	129.80	"8450"
10031935	"10 JUN 24  00:00:00.00"	130582254	"ALSUPER.COM.DO"	106.20	"8451"
10031936	"10 JUN 24  00:00:00.00"	131407552	"AZ PRINT SHOP"	12390.00	"8452"
10031937	"11 JUN 24  00:00:00.00"	101653906	"EMEVENCA"	377.60	"8453"
10031938	"11 JUN 24  00:00:00.00"	130059332	"GRUPO TURICORP DEL CARIBE"	472.00	"8454"
10031939	"11 JUN 24  00:00:00.00"	131746373	"IMPRESOS NUNO, SRL"	7216.88	"8455"
10031940	"11 JUN 24  00:00:00.00"	101065109	"SERIGRAF"	118.00	"8456"
10031941	"11 JUN 24  00:00:00.00"	401035316	"ZOOLOGICO NACIONAL"	4130.00	"230"
10031942	"11 JUN 24  00:00:00.00"	101892382	"HOSPITALITY SERVICES OF DOMINICAN REPUBLIC, INC."	94.40	"8457"
10031943	"11 JUN 24  00:00:00.00"	101567678	"DELMAR"	7670.00	"8458"
10031944	"11 JUN 24  00:00:00.00"	130119643	"CODIRECTA"	129.80	"8459"
10031945	"11 JUN 24  00:00:00.00"	101812761	"EDESSA"	389.40	"8460"
10031946	"11 JUN 24  00:00:00.00"	101126922	"GRUPO RODRIGUEZ FERNANDEZ, SRL."	188.80	"8461"
10031947	"11 JUN 24  00:00:00.00"	131350275	"SETLING"	1032.50	"8462"
10031948	"11 JUN 24  00:00:00.00"	131350275	"SETLING"	212.40	"8463"
10031949	"11 JUN 24  00:00:00.00"	101568811	"COMUNICACIONES E IMAGEN S. A."	6844.00	"8464"
10031950	"11 JUN 24  00:00:00.00"	131723901	"4D   SQUAD SRL."	1298.00	"8465"
10031951	"11 JUN 24  00:00:00.00"	131092721	"H&A LICORERIA"	3422.00	"8466"
10031952	"11 JUN 24  00:00:00.00"	131092721	"H&A LICORERIA"	118.00	"8467"
10031953	"11 JUN 24  00:00:00.00"	101625661	"MAX CORREDORES DE SEGUROS"	106.20	"8468"
